"chromosome_name","start_position","end_position","ensembl_gene_id","entrezgene_id","gene_biotype","entrezgene_accession","entrezgene_description","go_id","name_1006","definition_1006"
"23",2791877,2805033,"ENSTGUG00000001218",100218914,"protein_coding","CAP1","cyclase associated actin cytoskeleton regulatory protein 1","GO:0003779","actin binding","Interacting selectively and non-covalently with monomeric or multimeric forms of actin, including actin filaments."
"23",2791877,2805033,"ENSTGUG00000001218",100218914,"protein_coding","CAP1","cyclase associated actin cytoskeleton regulatory protein 1","GO:0016020","membrane","A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it."
"23",2791877,2805033,"ENSTGUG00000001218",100218914,"protein_coding","CAP1","cyclase associated actin cytoskeleton regulatory protein 1","GO:0005886","plasma membrane","The membrane surrounding a cell that separates the cell from its external environment. It consists of a phospholipid bilayer and associated proteins."
"23",2791877,2805033,"ENSTGUG00000001218",100218914,"protein_coding","CAP1","cyclase associated actin cytoskeleton regulatory protein 1","GO:0005737","cytoplasm","All of the contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
"23",2791877,2805033,"ENSTGUG00000001218",100218914,"protein_coding","CAP1","cyclase associated actin cytoskeleton regulatory protein 1","GO:0006898","receptor-mediated endocytosis","An endocytosis process in which cell surface receptors ensure specificity of transport. A specific receptor on the cell surface binds tightly to the extracellular macromolecule (the ligand) that it recognizes; the plasma-membrane region containing the receptor-ligand complex then undergoes endocytosis, forming a transport vesicle containing the receptor-ligand complex and excluding most other plasma-membrane proteins. Receptor-mediated endocytosis generally occurs via clathrin-coated pits and vesicles."
"23",2791877,2805033,"ENSTGUG00000001218",100218914,"protein_coding","CAP1","cyclase associated actin cytoskeleton regulatory protein 1","GO:0001667","ameboidal-type cell migration","Cell migration that is accomplished by extension and retraction of a pseudopodium."
"23",2791877,2805033,"ENSTGUG00000001218",100218914,"protein_coding","CAP1","cyclase associated actin cytoskeleton regulatory protein 1","GO:0030864","cortical actin cytoskeleton","The portion of the actin cytoskeleton, comprising filamentous actin and associated proteins, that lies just beneath the plasma membrane."
"23",2739524,2788803,"ENSTGUG00000001249",100218923,"protein_coding","LOC100218923","protein FAM49A-like","GO:0030833","regulation of actin filament polymerization","Any process that modulates the frequency, rate or extent of the assembly of actin filaments by the addition of actin monomers to a filament."
"23",2739524,2788803,"ENSTGUG00000001249",100218923,"protein_coding","LOC100218923","protein FAM49A-like","GO:0048365","Rac GTPase binding","Interacting selectively and non-covalently with Rac protein, any member of the Rac subfamily of the Ras superfamily of monomeric GTPases."
"23",2739524,2788803,"ENSTGUG00000001249",100218923,"protein_coding","LOC100218923","protein FAM49A-like","GO:0016020","membrane","A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it."
"23",3649108,3653984,"ENSTGUG00000000990",100218974,"protein_coding","GPN2","GPN-loop GTPase 2","GO:0016787","hydrolase activity","Catalysis of the hydrolysis of various bonds, e.g. C-O, C-N, C-C, phosphoric anhydride bonds, etc. Hydrolase is the systematic name for any enzyme of EC class 3."
"23",3649108,3653984,"ENSTGUG00000000990",100218974,"protein_coding","GPN2","GPN-loop GTPase 2","GO:0000166","nucleotide binding","Interacting selectively and non-covalently with a nucleotide, any compound consisting of a nucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the ribose or deoxyribose."
"23",3649108,3653984,"ENSTGUG00000000990",100218974,"protein_coding","GPN2","GPN-loop GTPase 2","GO:0005525","GTP binding","Interacting selectively and non-covalently with GTP, guanosine triphosphate."
"23",3649108,3653984,"ENSTGUG00000000990",100218974,"protein_coding","GPN2","GPN-loop GTPase 2","","",""
"2",54131506,54439616,"ENSTGUG00000001859",100219064,"protein_coding","POU6F2","POU class 6 homeobox 2","GO:0003677","DNA binding","Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid)."
"2",54131506,54439616,"ENSTGUG00000001859",100219064,"protein_coding","POU6F2","POU class 6 homeobox 2","GO:0005634","nucleus","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"2",54131506,54439616,"ENSTGUG00000001859",100219064,"protein_coding","POU6F2","POU class 6 homeobox 2","GO:0006357","regulation of transcription by RNA polymerase II","Any process that modulates the frequency, rate or extent of transcription mediated by RNA polymerase II."
"2",54131506,54439616,"ENSTGUG00000001859",100219064,"protein_coding","POU6F2","POU class 6 homeobox 2","GO:0006355","regulation of transcription, DNA-templated","Any process that modulates the frequency, rate or extent of cellular DNA-templated transcription."
"2",54131506,54439616,"ENSTGUG00000001859",100219064,"protein_coding","POU6F2","POU class 6 homeobox 2","GO:0003700","DNA-binding transcription factor activity","Interacting selectively and non-covalently with a specific double-stranded genomic DNA sequence (sometimes referred to as a motif) within the regulatory region of a gene to modulate transcription. Regulatory regions include promoters (proximal and distal) and enhancers. Genes are transcriptional units, and include bacterial operons."
"2",54131506,54439616,"ENSTGUG00000001859",100219064,"protein_coding","POU6F2","POU class 6 homeobox 2","GO:0007275","multicellular organism development","The biological process whose specific outcome is the progression of a multicellular organism over time from an initial condition (e.g. a zygote or a young adult) to a later condition (e.g. a multicellular animal or an aged adult)."
"2",54131506,54439616,"ENSTGUG00000001859",100219064,"protein_coding","POU6F2","POU class 6 homeobox 2","GO:0000981","DNA-binding transcription factor activity, RNA polymerase II-specific","Interacting selectively and non-covalently with a specific double-stranded genomic DNA sequence (sometimes referred to as a motif) within the regulatory region of a RNA polymerase II-transcribed gene to modulate transcription. Regulatory regions include promoters (proximal and distal) and enhancers. Genes are transcriptional units."
"2",54131506,54439616,"ENSTGUG00000001859",100219064,"protein_coding","POU6F2","POU class 6 homeobox 2","GO:0006366","transcription by RNA polymerase II","The synthesis of RNA from a DNA template by RNA polymerase II (RNAP II), originating at an RNA polymerase II promoter. Includes transcription of messenger RNA (mRNA) and certain small nuclear RNAs (snRNAs)."
"12",9100476,9174000,"ENSTGUG00000008434",100219167,"protein_coding","PLXNB1","plexin B1","GO:0016020","membrane","A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it."
"12",9100476,9174000,"ENSTGUG00000008434",100219167,"protein_coding","PLXNB1","plexin B1","GO:0016021","integral component of membrane","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"12",9100476,9174000,"ENSTGUG00000008434",100219167,"protein_coding","PLXNB1","plexin B1","GO:0005886","plasma membrane","The membrane surrounding a cell that separates the cell from its external environment. It consists of a phospholipid bilayer and associated proteins."
"12",9100476,9174000,"ENSTGUG00000008434",100219167,"protein_coding","PLXNB1","plexin B1","GO:0007165","signal transduction","The cellular process in which a signal is conveyed to trigger a change in the activity or state of a cell. Signal transduction begins with reception of a signal (e.g. a ligand binding to a receptor or receptor activation by a stimulus such as light), or for signal transduction in the absence of ligand, signal-withdrawal or the activity of a constitutively active receptor. Signal transduction ends with regulation of a downstream cellular process, e.g. regulation of transcription or regulation of a metabolic process. Signal transduction covers signaling from receptors located on the surface of the cell and signaling via molecules located within the cell. For signaling between cells, signal transduction is restricted to events at and within the receiving cell."
"12",9100476,9174000,"ENSTGUG00000008434",100219167,"protein_coding","PLXNB1","plexin B1","GO:0017154","semaphorin receptor activity","Combining with a semaphorin, and transmitting the signal from one side of the membrane to the other to initiate a change in cell activity."
"12",9100476,9174000,"ENSTGUG00000008434",100219167,"protein_coding","PLXNB1","plexin B1","GO:0071526","semaphorin-plexin signaling pathway","A series of molecular signals generated as a consequence of a semaphorin receptor (composed of a plexin and a neurophilin) binding to a semaphorin ligand."
"12",9100476,9174000,"ENSTGUG00000008434",100219167,"protein_coding","PLXNB1","plexin B1","GO:0007162","negative regulation of cell adhesion","Any process that stops, prevents, or reduces the frequency, rate or extent of cell adhesion."
"12",9100476,9174000,"ENSTGUG00000008434",100219167,"protein_coding","PLXNB1","plexin B1","GO:0008360","regulation of cell shape","Any process that modulates the surface configuration of a cell."
